"","Sample_ID","collect_date","Escap_yr","sex","Exog_dist","Spot_no","Distance_um","Sr8786_norm","SE2","SrV","respot","Spot_size_um","Readage","fork_length"
"7542","WR15-80215","2015-03-10",2015,"Female",230,16,633.665,0.707312364,0.000193995,3.425107698,"n",40,NA,760
"7543","WR15-80215","2015-03-10",2015,"Female",230,17,670.184,0.7087907,0.00010714,4.262878665,"n",40,NA,760
"7544","WR15-80215","2015-03-10",2015,"Female",230,18,712.451,0.70885696,9.59e-05,3.947241573,"n",40,NA,760
"7545","WR15-80215","2015-03-10",2015,"Female",230,19,745.25,0.709095949,8.34e-05,4.065159989,"n",40,NA,760
"7546","WR15-80215","2015-03-10",2015,"Female",230,20,791.236,0.709098742,7.49e-05,4.469740858,"n",40,NA,760
"7547","WR15-80217","2015-03-10",2015,"Female",200,2,22.655,0.708331938,0.000135096,1.668036616,"n",40,NA,750
"7548","WR15-80217","2015-03-10",2015,"Female",200,3,59.512,0.707822632,0.000161,1.851112726,"n",40,NA,750
"7549","WR15-80217","2015-03-10",2015,"Female",200,4,100.088,0.707259965,0.000146622,1.698217431,"n",40,NA,750
"7550","WR15-80217","2015-03-10",2015,"Female",200,5,137.283,0.706433364,0.000248656,1.738829938,"n",40,NA,750
"7551","WR15-80217","2015-03-10",2015,"Female",200,6,179.55,0.705935124,0.000231609,1.479073771,"n",40,NA,750
"7552","WR15-80217","2015-03-10",2015,"Female",200,7,217.759,0.705104162,0.000194507,1.590921681,"n",40,NA,750
"7553","WR15-80217","2015-03-10",2015,"Female",200,8,260.364,0.705069299,0.000195755,1.648716398,"n",40,NA,750
"7554","WR15-80217","2015-03-10",2015,"Female",200,9,298.235,0.704958077,0.000184628,1.511780177,"n",40,NA,750
"7555","WR15-80217","2015-03-10",2015,"Female",200,10,340.84,0.705144981,0.000224726,1.626804888,"n",40,NA,750
"7556","WR15-80217","2015-03-10",2015,"Female",200,11,382.431,0.705670535,0.000166936,1.730285871,"n",40,NA,750
"7557","WR15-80217","2015-03-10",2015,"Female",200,12,420.978,0.705858903,0.000203661,1.638541051,"n",40,NA,750
"7558","WR15-80217","2015-03-10",2015,"Female",200,13,462.569,0.705790673,0.000182811,1.716253856,"n",40,NA,750
"7559","WR15-80217","2015-03-10",2015,"Female",200,14,503.145,0.705995619,0.000207718,1.828896534,"n",40,NA,750
"7560","WR15-80217","2015-03-10",2015,"Female",200,15,545.074,0.705749474,0.000224123,1.698021616,"n",40,NA,750
"7561","WR15-80217","2015-03-10",2015,"Female",200,21,564.646,0.705867673,0.000128441,1.517312803,"y",40,NA,750
"7562","WR15-80217","2015-03-10",2015,"Female",200,16,583.283,0.706041185,0.000179361,1.60212783,"n",40,NA,750
"7563","WR15-80217","2015-03-10",2015,"Female",200,22,601.678,0.705958422,0.00027224,1.520192113,"y",40,NA,750
"7564","WR15-80217","2015-03-10",2015,"Female",200,17,620.816,0.707767986,0.000259738,1.281995664,"n",40,NA,750
"7565","WR15-80217","2015-03-10",2015,"Female",200,18,663.421,0.708696291,0.000152839,2.637616151,"n",40,NA,750
"7566","WR15-80217","2015-03-10",2015,"Female",200,19,704.336,0.708999912,0.000205867,2.674859148,"n",40,NA,750
"7567","WR15-80217","2015-03-10",2015,"Female",200,20,743.559,0.708957155,0.000201705,2.603923069,"n",40,NA,750
"7568","WR15-80218","2015-03-10",2015,"Female",175,1,5.41,0.707502689,0.000182633,1.547675607,"n",40,NA,710
"7569","WR15-80218","2015-03-10",2015,"Female",175,2,46.325,0.707340983,0.000247064,1.787891768,"n",40,NA,710
"7570","WR15-80218","2015-03-10",2015,"Female",175,3,83.858,0.706883485,0.000245677,1.703142544,"n",40,NA,710
"7571","WR15-80218","2015-03-10",2015,"Female",175,4,118.685,0.706145752,0.000144867,1.657868911,"n",40,NA,710
"7572","WR15-80218","2015-03-10",2015,"Female",175,5,156.557,0.706094506,0.000206607,1.565055138,"n",40,NA,710
"7573","WR15-80218","2015-03-10",2015,"Female",175,6,194.766,0.704958969,0.000145399,1.689649968,"n",40,NA,710
"7574","WR15-80218","2015-03-10",2015,"Female",175,7,236.695,0.705008951,0.000163009,1.737669028,"n",40,NA,710
"7575","WR15-80218","2015-03-10",2015,"Female",175,8,276.933,0.704957991,0.000282851,1.338672002,"n",40,NA,710
"7576","WR15-80218","2015-03-10",2015,"Female",175,9,318.523,0.705438041,0.000180108,1.586230113,"n",40,NA,710
"7577","WR15-80218","2015-03-10",2015,"Female",175,10,359.438,0.705739864,0.000112681,1.904348632,"n",40,NA,710
"7578","WR15-80218","2015-03-10",2015,"Female",175,11,393.251,0.70588954,0.000186362,1.78592358,"n",40,NA,710
"7579","WR15-80218","2015-03-10",2015,"Female",175,12,424.698,0.70601438,0.000151905,1.744913446,"n",40,NA,710
"7580","WR15-80218","2015-03-10",2015,"Female",175,13,463.583,0.705940196,0.000133319,1.760550921,"n",40,NA,710
"7581","WR15-80218","2015-03-10",2015,"Female",175,14,502.807,0.706016767,0.000197911,1.722322076,"n",40,NA,710
"7582","WR15-80218","2015-03-10",2015,"Female",175,21,525.913,0.706030977,0.00021981,1.523410435,"y",40,NA,710
"7583","WR15-80218","2015-03-10",2015,"Female",175,15,538.311,0.706041056,0.000175016,1.761028587,"n",40,NA,710
"7584","WR15-80218","2015-03-10",2015,"Female",175,22,560.608,0.706168858,0.000241438,1.839597267,"y",40,NA,710
"7585","WR15-80218","2015-03-10",2015,"Female",175,16,579.564,0.707259652,0.000151298,2.35694763,"n",40,NA,710
"7586","WR15-80218","2015-03-10",2015,"Female",175,17,613.377,0.708580595,0.000137387,3.009719221,"n",40,NA,710
"7587","WR15-80218","2015-03-10",2015,"Female",175,18,650.234,0.708854035,0.000125746,2.866680814,"n",40,NA,710
"7588","WR15-80218","2015-03-10",2015,"Female",175,19,693.853,0.708937378,8.52e-05,3.109936246,"n",40,NA,710
"7589","WR15-80218","2015-03-10",2015,"Female",175,20,729.696,0.709071533,0.000144372,3.338592951,"n",40,NA,710
"7590","WR15-80223","2015-03-10",2015,"Female",200,1,3.381,0.708147023,0.000150152,2.150249972,"n",40,NA,780
"7591","WR15-80223","2015-03-10",2015,"Female",200,2,24.346,0.707642522,0.000163367,1.936215083,"n",40,NA,780
"7592","WR15-80223","2015-03-10",2015,"Female",200,3,44.634,0.707324356,0.00020977,1.800980639,"n",40,NA,780
"7593","WR15-80223","2015-03-10",2015,"Female",200,4,87.915,0.707013273,0.000175873,1.842771312,"n",40,NA,780
"7594","WR15-80223","2015-03-10",2015,"Female",200,5,123.419,0.706410917,0.000164061,1.668807948,"n",40,NA,780
"7595","WR15-80223","2015-03-10",2015,"Female",200,6,169.068,0.705673098,0.00022154,1.515607459,"n",40,NA,780
"7596","WR15-80223","2015-03-10",2015,"Female",200,7,210.996,0.705066584,0.000201728,2.006426011,"n",40,NA,780
"7597","WR15-80223","2015-03-10",2015,"Female",200,8,256.306,0.705208503,0.000248395,1.797267834,"n",40,NA,780
"7598","WR15-80223","2015-03-10",2015,"Female",200,9,294.516,0.704931157,0.000201662,1.764588245,"n",40,NA,780
"7599","WR15-80223","2015-03-10",2015,"Female",200,10,334.754,0.705275996,0.000278699,1.708248943,"n",40,NA,780
"7600","WR15-80223","2015-03-10",2015,"Female",200,11,378.711,0.705686874,0.000216353,1.910636093,"n",40,NA,780
"7601","WR15-80223","2015-03-10",2015,"Female",200,12,416.244,0.70579639,0.000187595,1.850856945,"n",40,NA,780
"7602","WR15-80223","2015-03-10",2015,"Female",200,13,454.116,0.705819456,0.000141357,1.912372406,"n",40,NA,780
"7603","WR15-80223","2015-03-10",2015,"Female",200,21,465.847,0.705615692,0.000152851,1.816098958,"y",40,NA,780
"7604","WR15-80223","2015-03-10",2015,"Female",200,14,488.267,0.705834721,0.000128248,2.024301631,"n",40,NA,780
"7605","WR15-80223","2015-03-10",2015,"Female",200,22,504.86,0.705810127,0.000218916,2.163457868,"y",40,NA,780
"7606","WR15-80223","2015-03-10",2015,"Female",200,15,536.62,0.705739068,0.000147602,2.139345638,"n",40,NA,780
"7607","WR15-80223","2015-03-10",2015,"Female",200,23,552.428,0.705655946,0.000166879,2.512724215,"y",40,NA,780
"7608","WR15-80223","2015-03-10",2015,"Female",200,16,574.83,0.705785545,0.000121174,2.294409296,"n",40,NA,780
"7609","WR15-80223","2015-03-10",2015,"Female",200,24,589.685,0.706075616,0.000408131,3.352237184,"y",40,NA,780
"7610","WR15-80223","2015-03-10",2015,"Female",200,17,606.614,0.707940735,0.00017747,3.608559212,"n",40,NA,780
"7611","WR15-80223","2015-03-10",2015,"Female",200,18,656.32,0.70862006,0.000114012,3.084199152,"n",40,NA,780
"7612","WR15-80223","2015-03-10",2015,"Female",200,19,706.026,0.708885536,0.000119479,3.361740467,"n",40,NA,780
"7613","WR15-80223","2015-03-10",2015,"Female",200,20,758.775,0.70899565,0.000146341,3.571602857,"n",40,NA,780
"7614","WR15-80224","2015-03-10",2015,"Female",230,1,127.477,0.706870522,7.09e-05,2.274754078,"n",40,NA,720
"7615","WR15-80224","2015-03-10",2015,"Female",230,2,170.758,0.706476262,8.16e-05,1.956964829,"n",40,NA,720
"7616","WR15-80224","2015-03-10",2015,"Female",230,3,204.91,0.70605137,0.000135629,1.802885365,"n",40,NA,720
"7617","WR15-80224","2015-03-10",2015,"Female",230,4,240.414,0.705072843,8.55e-05,2.179073716,"n",40,NA,720
"7618","WR15-80224","2015-03-10",2015,"Female",230,5,278.285,0.704905588,0.00012623,2.165182187,"n",40,NA,720
"7619","WR15-80224","2015-03-10",2015,"Female",230,6,315.142,0.704913589,0.000135693,1.959456364,"n",40,NA,720
"7620","WR15-80224","2015-03-10",2015,"Female",230,7,353.689,0.705290558,0.000140055,2.159498513,"n",40,NA,720
"7621","WR15-80224","2015-03-10",2015,"Female",230,8,393.927,0.705748632,0.000134805,2.032525808,"n",40,NA,720
"7622","WR15-80224","2015-03-10",2015,"Female",230,9,429.432,0.705829965,0.000128584,1.809823087,"n",40,NA,720
"7623","WR15-80224","2015-03-10",2015,"Female",230,10,467.641,0.705752893,0.000148168,2.181106787,"n",40,NA,720
"7624","WR15-80224","2015-03-10",2015,"Female",230,11,508.893,0.705822239,7.99e-05,2.193930811,"n",40,NA,720
"7625","WR15-80224","2015-03-10",2015,"Female",230,12,545.412,0.705683067,0.00014619,2.344201449,"n",40,NA,720
"7626","WR15-80224","2015-03-10",2015,"Female",230,21,564.396,0.705952039,0.000118609,2.231144219,"y",40,NA,720
"7627","WR15-80224","2015-03-10",2015,"Female",230,13,583.283,0.70589128,0.000111678,2.711279366,"n",40,NA,720
"7628","WR15-80224","2015-03-10",2015,"Female",230,22,607.497,0.706114698,8.49e-05,2.993216628,"y",40,NA,720
"7629","WR15-80224","2015-03-10",2015,"Female",230,14,620.14,0.70740443,6.27e-05,3.608182116,"n",40,NA,720
"7630","WR15-80224","2015-03-10",2015,"Female",230,15,657.335,0.708653574,0.000110195,3.411716153,"n",40,NA,720
"7631","WR15-80224","2015-03-10",2015,"Female",230,16,693.853,0.708833358,6.27e-05,3.362003158,"n",40,NA,720
"7632","WR15-80224","2015-03-10",2015,"Female",230,17,732.063,0.708962219,6.4e-05,3.53481095,"n",40,NA,720
"7633","WR15-80224","2015-03-10",2015,"Female",230,18,770.948,0.709137804,9.5e-05,3.473498226,"n",40,NA,720
"7634","WR15-80224","2015-03-10",2015,"Female",230,19,809.496,0.709181243,8.67e-05,3.609745912,"n",40,NA,720
"7635","WR15-80224","2015-03-10",2015,"Female",230,20,849.057,0.709148006,7.2e-05,3.473921402,"n",40,NA,720
"7636","WR15-80225","2015-03-10",2015,"Female",230,1,9.13,0.707723593,0.000144917,1.441975335,"n",40,NA,730
"7637","WR15-80225","2015-03-10",2015,"Female",230,2,45.986,0.707209123,0.000264394,1.203518363,"n",40,NA,730
"7638","WR15-80225","2015-03-10",2015,"Female",230,3,85.886,0.70754656,0.000288568,1.418856308,"n",40,NA,730
"7639","WR15-80225","2015-03-10",2015,"Female",230,4,121.391,0.706727489,0.000229963,1.492376563,"n",40,NA,730
"7640","WR15-80225","2015-03-10",2015,"Female",230,5,161.967,0.705783797,0.000249225,1.380167965,"n",40,NA,730
"7641","WR15-80225","2015-03-10",2015,"Female",230,6,203.219,0.705183688,0.000305641,1.364066381,"n",40,NA,730
"7642","WR15-80225","2015-03-10",2015,"Female",230,7,240.076,0.704850179,0.000238946,1.38243016,"n",40,NA,730
"7643","WR15-80225","2015-03-10",2015,"Female",230,8,276.933,0.704825182,0.000250971,1.444610878,"n",40,NA,730
"7644","WR15-80225","2015-03-10",2015,"Female",230,9,312.775,0.704759956,0.000255663,1.191970943,"n",40,NA,730
"7645","WR15-80225","2015-03-10",2015,"Female",230,10,352.675,0.704961862,0.000299549,1.113145535,"n",40,NA,730
"7646","WR15-80225","2015-03-10",2015,"Female",230,11,393.927,0.70499611,0.000305537,1.180527383,"n",40,NA,730
"7647","WR15-80225","2015-03-10",2015,"Female",230,12,431.799,0.705465347,0.000334969,1.209604054,"n",40,NA,730
"7648","WR15-80225","2015-03-10",2015,"Female",230,13,480.828,0.705699408,0.000188182,1.141319309,"n",40,NA,730
"7649","WR15-80225","2015-03-10",2015,"Female",230,21,511.765,0.705648958,0.000330625,1.222639699,"y",40,NA,730
"7650","WR15-80225","2015-03-10",2015,"Female",230,14,526.138,0.705380201,0.000208539,1.186048921,"n",40,NA,730
"7651","WR15-80225","2015-03-10",2015,"Female",230,22,550.251,0.705867484,0.000347605,1.242776876,"y",40,NA,730
"7652","WR15-80225","2015-03-10",2015,"Female",230,15,566.376,0.705715764,0.000383931,1.192957522,"n",40,NA,730
"7653","WR15-80225","2015-03-10",2015,"Female",230,16,601.204,0.706899207,0.000327608,1.971412736,"n",40,NA,730
"7654","WR15-80225","2015-03-10",2015,"Female",230,17,637.047,0.708623124,0.000195303,2.286433112,"n",40,NA,730
"7655","WR15-80225","2015-03-10",2015,"Female",230,18,670.86,0.708694944,0.000172415,2.301176742,"n",40,NA,730
"7656","WR15-80225","2015-03-10",2015,"Female",230,19,706.702,0.708946363,0.000197193,2.364887897,"n",40,NA,730
"7657","WR15-80225","2015-03-10",2015,"Female",230,20,744.912,0.709098875,0.000243228,2.496044888,"n",40,NA,730
"7658","WR15-80226","2015-03-10",2015,"Female",230,1,5.748,0.708014157,0.00016443,1.559817272,"n",40,NA,780
"7659","WR15-80226","2015-03-10",2015,"Female",230,2,38.547,0.708111625,0.000177317,1.876388887,"n",40,NA,780
"7660","WR15-80226","2015-03-10",2015,"Female",230,3,80.138,0.707576357,0.000142503,1.653085687,"n",40,NA,780
"7661","WR15-80226","2015-03-10",2015,"Female",230,4,115.642,0.707088955,0.00015443,1.635159079,"n",40,NA,780
"7662","WR15-80226","2015-03-10",2015,"Female",230,5,157.233,0.706198952,0.000216748,1.563181898,"n",40,NA,780
"7663","WR15-80226","2015-03-10",2015,"Female",230,6,190.032,0.705607115,0.000237548,1.339695279,"n",40,NA,780
"7664","WR15-80226","2015-03-10",2015,"Female",230,7,232.299,0.704950002,0.00020896,1.431137119,"n",40,NA,780
"7665","WR15-80226","2015-03-10",2015,"Female",230,8,274.566,0.704864107,0.000161638,1.366547991,"n",40,NA,780
"7666","WR15-80226","2015-03-10",2015,"Female",230,21,312.56,0.705068089,0.000170555,1.134366041,"y",40,NA,780
"7667","WR15-80226","2015-03-10",2015,"Female",230,9,314.128,0.704905782,0.000229405,1.123322551,"n",40,NA,780
"7668","WR15-80226","2015-03-10",2015,"Female",230,10,351.661,0.708613762,0.000193467,1.498638928,"n",40,NA,780
"7669","WR15-80226","2015-03-10",2015,"Female",230,22,354.45,0.708872147,0.000219958,1.419592706,"y",40,NA,780
"7670","WR15-80226","2015-03-10",2015,"Female",230,11,389.194,0.709182578,0.000158924,1.501636127,"n",40,NA,780
"7671","WR15-80226","2015-03-10",2015,"Female",230,23,405.68,0.709453954,0.000190286,1.523816238,"y",40,NA,780
"7672","WR15-80226","2015-03-10",2015,"Female",230,12,423.683,0.709427644,0.000132274,1.457134287,"n",40,NA,780
"7673","WR15-80226","2015-03-10",2015,"Female",230,24,440.132,0.709759062,0.000176934,1.501733212,"y",40,NA,780
"7674","WR15-80226","2015-03-10",2015,"Female",230,13,462.569,0.709017825,0.000124052,1.509780195,"n",40,NA,780
"7675","WR15-80226","2015-03-10",2015,"Female",230,14,499.087,0.706768837,0.000240538,1.857058526,"n",40,NA,780
"7676","WR15-80226","2015-03-10",2015,"Female",230,15,533.915,0.706283876,0.000135271,1.87774074,"n",40,NA,780
"7677","WR15-80226","2015-03-10",2015,"Female",230,25,543.04,0.706282373,0.000120525,1.836688483,"y",40,NA,780
"7678","WR15-80226","2015-03-10",2015,"Female",230,16,573.477,0.706149006,0.000114407,1.918727135,"n",40,NA,780
"7679","WR15-80226","2015-03-10",2015,"Female",230,26,586.888,0.706251299,0.000120886,2.003011373,"y",40,NA,780
"7680","WR15-80226","2015-03-10",2015,"Female",230,17,607.291,0.708226746,0.000165454,2.863962032,"n",40,NA,780
"7681","WR15-80226","2015-03-10",2015,"Female",230,18,639.075,0.708844071,0.000132766,4.712995126,"n",40,NA,780
"7682","WR15-80226","2015-03-10",2015,"Female",230,19,675.256,0.708900447,0.000105707,2.951546316,"n",40,NA,780
"7683","WR15-80226","2015-03-10",2015,"Female",230,20,712.113,0.708960636,0.000139436,2.981590248,"n",40,NA,780
"7684","WR15-80227","2015-03-10",2015,"Female",100,3,8.115,0.707464693,0.000175073,3.577732297,"n",40,NA,720
"7685","WR15-80227","2015-03-10",2015,"Female",100,4,41.929,0.70687021,0.000105941,3.502668995,"n",40,NA,720
"7686","WR15-80227","2015-03-10",2015,"Female",100,5,80.476,0.706164057,0.000124324,3.134393089,"n",40,NA,720
"7687","WR15-80227","2015-03-10",2015,"Female",100,6,124.772,0.705064713,0.000114385,2.871939568,"n",40,NA,720
"7688","WR15-80227","2015-03-10",2015,"Female",100,7,169.744,0.704855752,0.000146252,3.355278779,"n",40,NA,720
"7689","WR15-80227","2015-03-10",2015,"Female",100,8,204.234,0.70486659,0.000116981,3.013267914,"n",40,NA,720
"7690","WR15-80227","2015-03-10",2015,"Female",100,9,242.781,0.704810201,0.00014813,2.592626493,"n",40,NA,720
"7691","WR15-80227","2015-03-10",2015,"Female",100,21,261.873,0.704863692,0.00020555,2.421993526,"y",40,NA,720
"7692","WR15-80227","2015-03-10",2015,"Female",100,10,280.652,0.705776388,0.000148725,2.610135114,"n",40,NA,720
"7693","WR15-80227","2015-03-10",2015,"Female",100,11,321.228,0.706470065,0.00017652,2.661423058,"n",40,NA,720
"7694","WR15-80227","2015-03-10",2015,"Female",100,12,364.172,0.706717522,0.00020135,2.374657214,"n",40,NA,720
"7695","WR15-80227","2015-03-10",2015,"Female",100,13,406.1,0.706906654,0.000200824,2.026484905,"n",40,NA,720
"7696","WR15-80227","2015-03-10",2015,"Female",100,22,425.037,0.706869854,0.000191191,2.32755243,"y",40,NA,720
"7697","WR15-80227","2015-03-10",2015,"Female",100,14,446.338,0.70666953,0.000202785,2.008941179,"n",40,NA,720
"7698","WR15-80227","2015-03-10",2015,"Female",100,15,488.267,0.706730893,0.00016747,2.495238227,"n",40,NA,720
"7699","WR15-80227","2015-03-10",2015,"Female",100,23,508.05,0.706613764,0.000170714,2.705050958,"y",40,NA,720
"7700","WR15-80227","2015-03-10",2015,"Female",100,16,536.959,0.706709218,0.000169729,3.180179759,"n",40,NA,720
"7701","WR15-80227","2015-03-10",2015,"Female",100,24,554.674,0.70813221,0.000275821,2.067532636,"y",40,NA,720
"7702","WR15-80227","2015-03-10",2015,"Female",100,17,573.815,0.708339976,0.000159774,4.673328658,"n",40,NA,720
"7703","WR15-80227","2015-03-10",2015,"Female",100,18,603.909,0.708844644,0.000141254,5.190086688,"n",40,NA,720
"7704","WR15-80227","2015-03-10",2015,"Female",100,19,645.5,0.709047271,0.000165588,5.818531225,"n",40,NA,720
"7705","WR15-80227","2015-03-10",2015,"Female",100,20,687.091,0.709056989,0.000107116,5.539072998,"n",40,NA,720
"7706","WR15-80229","2015-03-17",2015,"Female",230,1,49.03,0.707421999,0.000175854,2.506922356,"n",40,NA,710
"7707","WR15-80229","2015-03-17",2015,"Female",230,2,77.433,0.708046435,6.5e-05,2.318238191,"n",40,NA,710
"7708","WR15-80229","2015-03-17",2015,"Female",230,3,110.57,0.70741789,0.000115452,2.05568253,"n",40,NA,710
"7709","WR15-80229","2015-03-17",2015,"Female",230,4,145.736,0.707626765,8.35e-05,2.686320801,"n",40,NA,710
"7710","WR15-80229","2015-03-17",2015,"Female",230,5,181.24,0.70680245,0.000144022,2.488090064,"n",40,NA,710
"7711","WR15-80229","2015-03-17",2015,"Female",230,6,225.198,0.706248615,0.000105255,2.296974021,"n",40,NA,710
"7712","WR15-80229","2015-03-17",2015,"Female",230,7,261.378,0.705182302,0.000154587,2.334908988,"n",40,NA,710
"7713","WR15-80229","2015-03-17",2015,"Female",230,8,301.955,0.704965247,0.000106101,2.474544702,"n",40,NA,710
"7714","WR15-80229","2015-03-17",2015,"Female",230,9,344.898,0.704851258,0.000124631,2.182487348,"n",40,NA,710
"7715","WR15-80229","2015-03-17",2015,"Female",230,10,380.74,0.704837988,0.000124814,2.42264392,"n",40,NA,710
"7716","WR15-80229","2015-03-17",2015,"Female",230,11,420.302,0.704647749,0.000184165,2.379976071,"n",40,NA,710
"7717","WR15-80229","2015-03-17",2015,"Female",230,12,458.849,0.704452943,0.000105602,2.263614601,"n",40,NA,710
"7718","WR15-80229","2015-03-17",2015,"Female",230,13,490.634,0.704429379,0.000112988,2.535447381,"n",40,NA,710
