Year,Sample Number,Age,Readage,Recovery Date,Fork Length (mm),Sex,CWT Code
2015,7003,0,3,42136,749,F,
2015,7004,0,3,42138,764,M,
2015,7005,0,3,42139,890,M,
2015,7006,0,3,42142,758,F,100000
2015,7007,0,3,42144,834,F,
2015,7008,0,4,42144,975,M,
2015,7009,0,3,42144,709,F,
2015,7010,0,3,42145,829,M,
2015,7012,0,3,42151,740,F,
2015,7013,0,3,42151,745,F,
2015,7015,0,3,42153,868,M,
2015,7016,0,3,42154,695,F,
2015,7017,0,3,42157,930,M,
2015,7018,0,3,42159,740,F,
2015,7019,0,3,42160,690,F,
2015,7020,0,3,42160,897,M,
2015,7021,0,4,42162,850,F,
2015,7023,0,3,42163,862,F,
2015,7024,3,3,42163,938,M,054177
2015,7025,0,3,42163,846,M,
2015,7026,0,4,42164,908,M,
2015,7027,0,3,42166,866,M,
2015,7028,0,3,42166,732,F,
2015,7029,0,3,42166,758,F,
2015,7030,0,3,42166,683,F,
2015,7031,0,3,42166,724,F,
2015,7032,0,3,42167,721,F,
2015,7033,3,3,42168,865,M,055287
2015,7035,0,3,42168,760,F,100000
2015,7036,0,3,42168,680,F,100000
2015,7037,0,2,42169,590,F,
2015,7038,0,3,42169,830,M,
2015,7039,3,3,42169,725,F,054987
2015,7040,3,3,42169,735,F,053477
2015,7041,4,4,42169,975,M,055285
2015,7042,0,3,42169,700,F,
2015,7043,0,3,42169,770,F,100000
2015,7044,0,3,42169,710,F,
2015,7045,0,3,42169,690,F,
2015,7046,0,3,42169,730,F,
2015,7047,0,3,42171,830,M,
2015,7048,0,3,42171,710,F,
2015,7050,0,3,42172,780,F,
2015,7051,0,3,42172,840,M,
2015,7052,0,3,42174,620,F,
2015,7053,0,3,42175,810,M,
2015,7054,0,3,42175,760,F,
2015,7055,3,3,42175,720,F,054984
2015,7056,0,3,42175,750,F,
2015,7058,0,3,42178,801,F,
2015,7059,0,3,42178,841,M,
2015,7061,0,3,42178,765,F,
2015,7062,3,3,42178,814,M,055287
2015,7064,0,3,42178,898,M,
2015,7065,0,3,42178,735,F,
2015,7067,0,3,42178,683,F,
2015,7068,0,3,42178,806,F,
2015,7069,0,3,42178,902,M,
2015,7071,0,3,42181,750,F,
2015,7072,0,3,42181,845,M,
2015,7073,0,3,42181,761,F,
2015,7074,0,3,42181,745,F,
2015,7075,0,3,42181,705,F,
2015,7076,0,3,42181,698,F,
2015,7077,0,3,42181,715,F,
2015,7078,0,3,42181,735,F,
2015,7079,0,3,42180,660,F,
2015,7080,0,3,42180,900,M,
2015,7081,0,3,42181,782,F,
2015,7082,0,3,42181,850,M,
2015,7083,0,3,42181,831,F,
2015,7084,0,3,42181,735,F,
2015,7085,0,3,42181,732,F,
2015,7086,0,3,42181,740,F,
2015,7087,0,3,42181,776,F,
2015,7088,0,3,42181,773,F,
2015,7089,0,3,42181,670,F,
2015,7090,0,3,42181,735,F,
2015,7091,0,3,42181,760,F,
2015,7092,0,3,42181,725,F,
2015,7093,0,3,42183,786,M,
2015,7094,0,3,42183,713,F,
2015,7095,3,3,42184,761,F,055287
2015,7096,0,3,42184,883,M,100000
2015,7097,3,3,42184,675,F,054987
2015,7098,3,3,42184,701,F,054175
2015,7099,0,3,42184,735,F,
2015,7100,0,0,42184,832,M,
2015,7101,3,3,42184,724,F,055287
2015,7102,0,3,42184,730,F,
2015,7103,0,0,42184,690,F,
2015,7104,0,3,42184,751,F,100000
2015,7105,0,3,42184,711,F,
2015,7106,3,3,42184,650,F,054987
2015,7107,0,3,42184,702,F,
2015,7110,0,3,42186,668,F,
2015,7111,0,3,42186,778,M,100000
2015,7112,3,3,42186,705,F,054177
2015,7113,0,3,42186,684,F,
2015,7114,0,0,42187,915,M,
2015,7116,0,3,42187,730,F,
2015,7117,3,3,42187,732,F,054986
2015,7118,0,3,42187,850,M,
2015,7119,0,3,42187,720,F,
2015,7120,0,0,42188,800,M,
2015,7121,3,3,42188,713,F,055287
2015,7122,0,3,42189,816,M,100000
2015,7123,0,3,42189,832,M,
2015,7124,0,3,42189,670,F,
2015,7125,0,3,42189,735,F,
2015,7126,0,3,42189,680,F,
2015,7127,3,3,42189,725,F,054986
2015,7128,0,3,42189,785,F,
2015,7129,0,3,42189,722,F,
2015,7130,0,0,42189,680,F,
2015,7131,3,3,42189,740,F,054176
2015,7132,0,3,42189,770,F,
2015,7133,3,3,42189,750,F,054176
2015,7134,3,3,42189,775,M,052288
2015,7135,0,3,42189,675,F,100000
2015,7136,3,3,42190,755,M,052288
2015,7137,0,3,42190,700,F,
2015,7138,0,3,42190,675,F,
2015,7139,0,0,42190,860,M,
2015,7140,0,3,42190,740,F,
2015,7141,0,3,42190,690,F,
2015,7142,0,3,42190,690,F,
2015,7143,0,3,42190,740,F,
2015,7144,0,3,42190,705,F,
2015,7145,0,3,42190,755,F,
2015,7146,0,3,42190,750,F,
2015,7147,0,3,42190,830,M,
2015,7148,0,4,42190,830,F,
2015,7149,0,3,42190,950,M,
2015,7150,0,3,42190,765,F,
2015,7151,0,3,42190,700,F,
2015,7152,0,3,42190,695,F,
2015,7153,3,3,42191,880,M,054176
2015,7154,3,3,42192,724,F,054782
2015,7155,0,3,42192,759,M,
2015,7156,3,3,42192,738,M,053476
2015,7157,0,3,42193,712,F,
2015,7159,3,3,42193,785,F,054177
2015,7160,0,3,42193,759,F,
2015,7161,0,3,42193,600,F,
2015,7162,0,4,42193,755,F,
2015,7163,0,3,42193,755,F,
2015,7164,3,3,42193,660,F,054783
2015,7165,0,3,42193,907,M,100000
2015,7166,0,3,42193,800,M,
2015,7167,0,3,42193,733,F,
2015,7168,0,4,42193,771,F,
2015,7169,3,3,42193,712,F,054774
2015,7170,3,3,42193,781,M,052288
2015,7171,3,3,42193,806,F,053477
2015,7172,0,3,42193,719,F,
2015,7173,0,3,42193,714,F,
2015,7174,0,3,42193,791,F,
2015,7175,0,3,42193,728,F,
2015,7176,0,3,42193,771,F,
2015,7177,0,3,42193,752,F,
2015,7178,0,3,42193,715,F,
2015,7179,0,3,42194,900,M,
2015,7180,3,3,42194,699,F,054783
2015,7181,3,0,42195,754,M,053476
2015,7182,0,3,42195,920,M,
2015,7183,3,3,42195,882,M,054783
2015,7184,3,3,42195,752,F,054986
2015,7185,0,3,42196,868,M,
2015,7186,0,3,42196,799,F,
2015,7187,0,3,42196,936,M,
2015,7188,0,3,42196,788,M,
2015,7189,0,3,42196,677,F,
2015,7190,0,3,42196,682,F,
2015,7191,0,3,42196,714,F,
2015,7192,0,3,42196,643,F,
2015,7193,0,3,42196,682,F,
2015,7194,0,3,42196,752,F,
2015,7195,0,3,42196,671,F,
2015,7196,0,3,42196,711,F,
2015,7197,0,3,42196,663,F,
2015,7198,0,3,42196,761,F,
2015,7199,0,3,42196,728,F,
2015,7202,0,4,42197,980,M,
2015,7203,0,3,42198,838,M,
2015,7206,0,3,42198,743,F,
2015,7207,0,3,42199,690,F,
2015,7208,0,3,42199,710,F,100000
2015,7209,0,3,42199,700,F,
2015,7210,0,4,42199,890,M,
2015,7211,0,3,42199,830,M,
2015,7212,0,3,42199,770,F,
2015,7213,0,3,42199,760,F,
2015,7214,0,3,42199,710,F,
2015,7215,0,4,42199,705,F,
2015,7216,0,3,42199,690,F,
2015,7217,0,3,42199,690,F,
2015,7218,3,3,42199,720,F,054986
2015,7219,0,3,42199,710,F,
2015,7220,3,3,42199,700,F,054986
2015,7221,0,3,42199,720,F,
2015,7222,3,3,42199,810,M,054783
2015,7223,0,3,42199,650,F,
2015,7226,0,3,42199,680,F,
2015,7227,0,3,42199,620,F,
2015,7228,0,3,42199,665,F,
2015,7229,0,3,42199,700,F,
2015,7230,0,3,42199,780,F,
2015,7232,3,3,42199,740,F,054783
2015,7233,3,3,42200,885,M,054986
2015,7235,0,3,42201,910,M,
2015,7236,0,3,42201,790,F,
2015,7237,0,2,42201,549,M,
2015,7238,3,3,42202,871,M,052288
2015,7239,0,3,42202,681,F,
2015,7240,0,3,42202,782,F,
2015,7241,0,4,42202,1011,M,
2015,7242,0,3,42202,743,F,
2015,7243,0,3,42202,643,F,100000
2015,7244,0,3,42202,735,F,
2015,7245,0,3,42202,654,F,100000
2015,7246,3,3,42202,665,F,054984
2015,7247,0,3,42202,754,F,
2015,7248,0,3,42202,905,M,
2015,7249,3,3,42202,725,F,054177
2015,7250,0,3,42202,770,F,
2015,7251,0,3,42202,750,F,
2015,7252,3,3,42202,702,F,055287
2015,7253,0,3,42202,752,F,
2015,7254,0,3,42202,768,F,
2015,7255,0,3,42202,751,F,
2015,7256,0,3,42202,875,M,
2015,7257,0,3,42202,679,F,
2015,7258,3,3,42202,721,F,054987
2015,7259,0,3,42202,637,F,
2015,7260,0,3,42204,720,F,
2015,7261,3,3,42204,665,F,053477
2015,7262,0,3,42205,760,F,
2015,7263,3,3,42205,760,M,053476
2015,7264,0,3,42205,780,F,
2015,7265,0,3,42205,710,F,
2015,7266,3,3,42205,785,M,052288
2015,7267,0,3,42205,690,F,
2015,7268,3,3,42205,640,F,054775
2015,7269,0,2,42205,585,F,100000
2015,7270,0,4,42205,745,F,
2015,7271,0,3,42205,675,F,
2015,7272,0,3,42205,720,F,
2015,7273,0,3,42205,815,M,
2015,7274,3,3,42205,668,F,054984
2015,7275,0,3,42205,771,F,
2015,7276,3,3,42205,752,F,054783
2015,7277,3,3,42205,687,F,054782
2015,7278,0,3,42206,825,M,
2015,7279,0,2,42206,585,M,
2015,7280,0,3,42206,780,M,
2015,7281,0,3,42207,745,F,
2015,7282,0,3,42207,740,F,
2015,7283,0,3,42208,715,F,
2015,7284,0,3,42208,726,F,
2015,7285,0,3,42208,752,F,
2015,7286,0,3,42208,739,F,
2015,7287,0,3,42208,692,F,
2015,7288,3,3,42208,700,F,054783
2015,7289,0,3,42208,735,F,
2015,7290,0,3,42208,704,F,
2015,7291,0,3,42208,715,F,
2015,7292,0,3,42208,731,F,
2015,7293,0,3,42208,675,F,
2015,7294,0,3,42208,711,F,
2015,7295,0,3,42208,694,F,
2015,7297,0,3,42208,695,F,
2015,7298,3,3,42208,733,F,054783
2015,7299,0,3,42210,660,F,
2015,7300,3,3,42210,810,M,052288
2015,7301,0,3,42210,800,F,
2015,7302,3,3,42211,790,M,052288
2015,7303,0,3,42211,700,F,
2015,7304,0,3,42211,725,F,
2015,7305,0,3,42211,710,F,
2015,7306,0,4,42211,705,F,
2015,7307,0,3,42211,885,M,
2015,7308,0,3,42211,733,F,
2015,7312,0,3,42211,725,F,
2015,7314,3,3,42211,779,M,054775
2015,7315,0,3,42211,695,F,
2015,7316,0,3,42211,740,F,
2015,7317,0,3,42211,861,M,
2015,7318,0,3,42211,665,F,
2015,7320,0,3,42213,814,M,
2015,7321,0,3,42214,663,F,
2015,7322,0,3,42214,679,F,
2015,7323,3,3,42214,742,F,055268
2015,7324,0,3,42214,723,F,
2015,7325,0,3,42214,742,F,
2015,7326,0,3,42214,712,F,
2015,7327,0,3,42214,676,F,
2015,7328,0,3,42214,664,F,
2015,7329,0,3,42214,715,F,
2015,7331,0,3,42216,668,F,
2015,7332,0,2,42216,550,M,
2015,7333,0,3,42217,651,F,
2015,7334,0,0,42217,720,F,
2015,7335,0,3,42217,741,F,
2015,7336,0,3,42217,692,F,100000
2015,7337,3,3,42217,715,F,054175
2015,7338,0,3,42217,690,F,
2015,7339,0,3,42217,675,F,100000
2015,7340,0,3,42217,745,F,
2015,7341,0,3,42217,720,F,
2015,7342,0,3,42217,650,F,
2015,7343,0,3,42217,610,F,
2015,7344,3,3,42217,780,F,054177
2015,7345,0,3,42219,715,F,
2015,7347,0,2,42219,490,M,100000
2015,7348,0,3,42219,645,F,
2015,7349,0,3,42220,665,F,
2015,7350,0,3,42220,686,F,100000
2015,7351,0,3,42220,715,F,
2015,7352,0,3,42220,683,F,
2015,7354,0,3,42220,729,F,
2015,7355,0,4,42223,607,F,
2015,7356,0,3,42223,716,F,
2015,7358,0,3,42223,855,F,
2015,7359,0,3,42223,717,F,
2015,7360,0,3,42223,727,F,
2015,7361,3,3,42223,775,M,052288
2015,7362,0,3,42223,748,F,
2015,7363,0,3,42223,668,F,
2015,7366,0,3,42226,709,F,
2015,7367,0,3,42226,727,F,
2015,7369,0,3,42226,707,F,100000
2015,7370,0,2,42229,594,F,
2015,7371,0,3,42229,704,F,
2015,7372,0,3,42230,780,M,
2015,7373,0,2,42232,699,M,
2015,7374,0,3,42235,660,F,
2015,7375,0,3,42246,703,F,
2016,5001,0,3,42494,800,M,
2016,5002,0,4,42495,880,M,
2016,5003,0,4,42497,880,F,
2016,5004,0,4,42500,790,F,
2016,5006,0,3,42506,700,F,
2016,5007,0,3,42506,830,M,
2016,5008,0,3,42506,715,F,
2016,5009,0,4,42509,747,F,
2016,5010,0,2,42517,635,F,
2016,5012,0,3,42521,730,F,
2016,5013,0,4,42524,865,F,
2016,5014,0,4,42530,770,F,
2016,5015,0,2,42532,652,F,
2016,5016,3,3,42533,730,F,055065
2016,5018,0,3,42535,642,F,
2016,5019,0,3,42536,724,F,
2016,5020,2,2,42536,550,F,055772
2016,5021,3,2,42539,610,F,055065
2016,5022,0,3,42539,687,F,
2016,5023,3,3,42539,825,M,055065
2016,5025,0,3,42539,699,F,
2016,5026,0,3,42540,840,M,
2016,5027,3,4,42541,880,M,055065
2016,5029,0,3,42541,670,F,
2016,5031,0,4,42542,687,F,
2016,5032,0,4,42543,850,F,
2016,5033,0,3,42544,741,M,
2016,5034,0,3,42545,690,F,
2016,5036,0,3,42545,740,F,
2016,5037,0,3,42547,770,M,
2016,5038,0,3,42548,710,F,
2016,5039,0,3,42548,665,F,
2016,5040,3,2,42551,618,F,055065
2016,5041,0,3,42551,807,M,
2016,5042,0,3,42551,672,F,
2016,5043,0,3,42551,693,F,
2016,5044,2,2,42551,552,M,055773
2016,5045,2,2,42551,579,M,055771
2016,5046,0,4,42551,937,M,
2016,5047,0,3,42551,688,F,
2016,5048,0,3,42551,657,F,
2016,5049,0,3,42551,667,F,
2016,5050,0,3,42551,683,F,
2016,5051,0,3,42554,790,M,
2016,5052,0,3,42554,726,F,
2016,5055,0,3,42556,740,M,
2016,5056,0,3,42557,720,F,
2016,5057,0,3,42557,735,F,
2016,5058,0,2,42557,655,M,
2016,5060,0,3,42557,763,F,
2016,5061,3,2,42557,665,F,054032
2016,5062,0,3,42557,705,F,
2016,5063,0,2,42557,530,F,
2016,5064,0,2,42557,658,F,
2016,5065,0,3,42557,653,F,
2016,5066,0,3,42557,725,F,300000
2016,5067,0,3,42560,771,F,
2016,5068,0,4,42560,705,F,
2016,5069,0,3,42560,750,F,
2016,5070,0,3,42560,782,F,
2016,5071,2,2,42562,530,M,055776
2016,5073,0,4,42563,975,M,
2016,5074,0,3,42563,680,F,
2016,5075,0,3,42565,757,M,
2016,5077,2,3,42565,780,M,055772
2016,5078,2,2,42566,460,M,055771
2016,5079,0,4,42566,728,F,
2016,5080,0,3,42566,694,F,
2016,5081,0,3,42567,745,M,
2016,5083,2,2,42568,641,M,055773
2016,5084,2,2,42568,544,M,055773
2016,5085,2,2,42568,603,M,055771
2016,5086,0,4,42569,770,F,
2016,5087,0,3,42569,834,M,
2016,5088,0,2,42572,726,F,
2016,5090,0,3,42572,635,F,
2016,5091,3,3,42572,700,F,055065
2016,5093,0,4,42572,850,F,
2016,5094,0,2,42574,580,M,100000
2016,5095,4,3,42574,800,F,052288
2016,5096,2,2,42574,618,M,055775
2016,5097,0,3,42575,692,F,
2016,5098,0,3,42575,681,F,
2016,5099,0,2,42575,542,F,
2016,5100,0,3,42575,671,F,
2016,5101,3,3,42575,706,F,055065
2016,5102,3,3,42575,764,F,055065
2016,5103,0,0,42575,671,F,
2016,5104,2,2,42578,521,F,055773
2016,5105,0,3,42578,694,F,
2016,5107,2,2,42578,590,F,055772
2016,5108,0,3,42578,720,F,
2016,5109,0,3,42578,717,F,
2016,5110,3,2,42578,592,F,055349
2016,5111,0,2,42578,660,F,
2016,5112,2,2,42580,660,M,055773
2016,5113,0,3,42580,664,F,
2016,5114,2,2,42581,591,M,055773
2016,5115,3,3,42581,684,F,055349
2016,5117,0,3,42584,701,F,
2016,5118,0,2,42584,577,F,
2016,5120,0,3,42584,720,F,
2016,5122,0,3,42586,640,F,
2016,5124,0,2,42587,615,F,
2016,5125,0,3,42587,690,F,
2016,5126,0,3,42587,710,F,
2016,5127,0,3,42590,702,F,
2016,5128,0,2,42590,490,F,
2016,5129,0,3,42593,717,F,
2016,5130,2,2,42594,600,M,055772
2016,5131,0,4,42599,734,F,
2016,5132,2,2,42599,574,F,055772
2016,5133,2,2,42599,622,F,055775
2016,5134,2,2,42602,530,F,055776
2016,5135,0,0,42612,355,M,
2016,7001,0,3,42494,772,M,
2016,7003,0,4,42509,850,F,
2016,7004,0,3,42509,710,F,
2016,7005,0,4,42512,850,F,
2016,7008,0,3,42515,660,F,
2016,7009,0,3,42518,675,F,100000
2016,7010,0,3,42522,790,M,
2016,7011,0,3,42522,816,M,
2016,7012,0,3,42523,850,M,
2016,7013,0,3,42528,700,M,
2016,7014,0,4,42530,715,F,
2016,7015,0,3,42530,660,F,
2016,7016,0,3,42531,728,M,
2016,7017,0,3,42533,775,M,
2016,7018,0,3,42533,692,F,
2016,7020,0,3,42537,800,M,
2016,7022,0,3,42539,720,F,
2016,7023,0,3,42541,700,F,
2016,7024,2,3,42542,675,M,055776
2016,7025,0,3,42542,624,F,
2016,7026,0,3,42542,727,F,
2016,7028,0,3,42545,668,F,
2016,7030,0,2,42548,620,F,
2016,7032,0,2,42548,495,M,
2016,7033,4,4,42548,826,F,055268
2016,7034,0,2,42548,640,F,
2016,7035,2,2,42549,585,F,055775
2016,7036,0,2,42550,645,F,
2016,7037,3,2,42551,700,F,052778
2016,7038,3,3,42551,725,F,055065
2016,7039,0,2,42552,675,M,
2016,7040,2,2,42553,600,M,055772
2016,7041,0,3,42553,746,M,
2016,7042,0,2,42554,724,F,
2016,7044,0,2,42554,546,F,
2016,7045,2,2,42554,535,F,055774
2016,7046,0,3,42554,726,F,
2016,7048,0,3,42554,709,F,
2016,7049,0,3,42554,712,F,
2016,7050,0,3,42554,712,F,
2016,7051,0,3,42557,620,F,
2016,7054,0,3,42559,671,F,
2016,7055,0,3,42559,627,F,
2016,7056,0,3,42560,711,F,
2016,7058,0,2,42560,644,F,
2016,7059,3,2,42560,762,M,052778
2016,7060,0,3,42560,663,F,
2016,7061,0,3,42560,664,F,
2016,7063,0,3,42562,840,M,
2016,7064,2,2,42562,600,M,055776
2016,7065,0,3,42562,725,F,
2016,7066,3,2,42563,600,F,055349
2016,7067,0,2,42563,670,F,
2016,7068,0,3,42563,710,F,
2016,7069,0,0,42563,665,F,
2016,7070,0,2,42563,680,F,
2016,7071,0,3,42565,800,M,
2016,7072,2,2,42565,610,M,055772
2016,7073,0,3,42565,690,F,100000
2016,7074,0,3,42566,826,M,
2016,7075,0,2,42566,644,F,
2016,7076,2,2,42567,685,M,055775
2016,7077,0,3,42568,665,F,
2016,7078,3,3,42568,697,F,055065
2016,7079,0,2,42569,630,F,
2016,7080,0,3,42569,800,M,
2016,7081,0,3,42569,690,F,
2016,7082,0,3,42569,735,F,
2016,7083,0,3,42569,650,F,
2016,7084,2,2,42569,555,F,055776
2016,7085,0,3,42569,745,F,
2016,7086,0,3,42571,715,F,
2016,7087,0,2,42572,615,F,
2016,7089,0,3,42572,720,F,
2016,7090,2,2,42572,555,F,055772
2016,7091,0,3,42572,640,F,
2016,7092,0,3,42572,661,F,
2016,7093,3,3,42572,667,F,055065
2016,7094,2,2,42574,540,M,055773
2016,7095,0,4,42575,830,M,
2016,7097,0,3,42577,670,F,
2016,7098,4,4,42578,842,F,060462
2016,7099,0,3,42578,738,F,
2016,7100,0,2,42578,691,F,
2016,7101,0,3,42578,779,F,
2016,7102,0,4,42578,698,F,
2016,7103,0,3,42581,684,F,
2016,7104,0,4,42583,762,M,
2016,7105,0,4,42583,875,F,
2016,7106,0,0,42587,645,F,
2016,7107,0,4,42587,770,F,
2016,7108,0,3,42587,690,F,
2016,7109,0,3,42587,688,F,
2016,7110,0,3,42587,723,F,
2016,7111,0,3,42589,735,F,
2016,7112,0,3,42590,755,F,
2016,7113,2,2,42593,560,F,055774
2016,7114,2,2,42593,585,F,055776
2016,7115,0,4,42596,782,F,
2016,7116,3,3,42596,695,F,055065
2016,7117,0,2,42596,652,F,
2016,7118,0,3,42598,747,F,
2016,7119,0,2,42602,509,F,
2016,7120,0,3,42602,633,F,
2017,5001,0,4,42871,900,M,
2017,5007,3,3,42888,766,F,055776
2017,5008,3,3,42888,722,F,055775
2017,5010,3,3,42893,860,M,055776
2017,5011,3,4,42896,750,F,055771
2017,5013,3,3,42900,690,F,055773
2017,5014,3,3,42902,700,F,055777
2017,5015,3,3,42903,730,F,055777
2017,5016,0,4,42905,718,F,
2017,5017,3,4,42907,891,M,055774
2017,5018,3,3,42908,720,F,055773
2017,5019,3,3,42917,726,F,055774
2017,5020,3,3,42920,740,F,055771
2017,5021,0,3,42920,758,F,100000
2017,5022,3,3,42921,836,M,055776
2017,5023,3,3,42921,775,F,055773
2017,5024,3,3,42921,762,F,055777
2017,5025,3,3,42924,747,F,055774
2017,5026,3,3,42924,690,F,055777
2017,5030,2,2,42928,660,M,055880
2017,5031,3,3,42935,762,F,055773
2017,5032,2,2,42935,519,F,055879
2017,5033,3,4,42936,720,F,055777
2017,5034,0,0,42936,715,F,
2017,5035,3,3,42936,770,F,055772
2017,5037,2,2,42938,536,M,055875
2017,5038,3,3,42939,735,F,055775
2017,5039,3,4,42939,744,F,055776
2017,5040,2,2,42940,560,M,055873
2017,5041,3,3,42940,695,F,055774
2017,5042,3,3,42941,691,F,055771
2017,5043,2,2,42941,562,F,055880
2017,5045,2,2,42942,572,F,055880
2017,5047,3,3,42942,723,F,055771
2017,5048,0,4,42943,748,F,
2017,5049,3,3,42945,760,F,055771
2017,5050,3,3,42945,760,F,055776
2017,5052,2,2,42945,590,F,055880
2017,5053,3,3,42945,690,F,055776
2017,5054,0,3,42945,680,F,
2017,5056,3,3,42945,775,F,055771
2017,5057,3,3,42947,871,M,055772
2017,5058,2,2,42947,630,M,055875
2017,5061,0,3,42948,712,F,
2017,5062,2,2,42948,583,F,052289
2017,5063,2,2,42951,550,F,055880
2017,5064,2,3,42952,645,F,055878
2017,5065,3,3,42954,780,F,055772
2017,5067,3,3,42954,780,F,055772
2017,5068,2,2,42954,615,F,055879
2017,5070,2,2,42956,475,F,055879
2017,5072,2,2,42962,581,F,055874
2017,5073,2,2,42962,562,F,055875
2017,5074,2,2,42964,568,M,055878
2017,5075,2,2,42965,605,M,055878
2017,5076,2,2,42966,570,F,055875
2017,5078,4,4,42966,840,F,054032
2017,5079,2,2,42972,592,F,055875
2017,5081,2,2,42977,582,F,055878
2017,5082,2,2,42978,534,F,055877
2017,7001,0,3,42857,740,F,
2017,7002,0,4,42861,770,F,
2017,7003,0,4,42889,930,M,
2017,7004,0,4,42891,885,F,100000
2017,7005,0,4,42891,1020,M,
2017,7007,3,3,42896,740,F,055777
2017,7008,3,3,42901,765,F,055776
2017,7009,3,3,42912,729,F,055772
2017,7010,3,3,42914,740,F,055777
2017,7011,0,3,42914,700,F,
2017,7012,0,2,42914,670,F,
2017,7014,3,4,42921,750,F,055771
2017,7015,3,3,42923,742,F,055775
2017,7016,2,3,42923,707,M,055880
2017,7018,3,3,42924,766,F,055776
2017,7020,3,3,42927,776,F,055775
2017,7021,0,3,42927,758,F,
2017,7023,0,4,42929,840,F,100000
2017,7025,2,2,42933,580,F,055879
2017,7026,3,4,42933,757,F,055776
2017,7027,0,3,42935,710,F,
2017,7028,0,3,42939,703,F,
2017,7029,3,3,42939,785,F,055773
2017,7030,3,3,42939,757,F,055771
2017,7031,3,3,42939,741,F,055776
2017,7032,3,4,42939,833,F,055773
2017,7033,3,3,42940,665,F,055777
2017,7034,0,3,42941,792,F,
2017,7035,2,2,42941,539,F,055879
2017,7036,2,2,42941,605,M,055876
2017,7037,3,3,42942,781,F,055772
2017,7038,3,3,42945,743,F,055771
2017,7039,2,2,42945,630,M,055880
2017,7040,3,3,42945,735,F,055771
2017,7041,2,2,42946,650,M,055879
2017,7042,2,2,42947,550,F,055874
2017,7043,3,3,42947,840,M,055773
2017,7044,2,2,42949,621,M,055877
2017,7045,2,2,42949,590,F,055879
2017,7046,2,2,42950,519,F,052289
2017,7047,2,2,42951,525,F,055879
2017,7048,2,3,42957,615,F,055878
2017,7050,2,2,42959,550,F,055874
2017,7051,0,2,42959,560,F,
2017,7052,3,3,42960,750,F,055773
2017,7053,2,2,42960,600,F,055875
2017,7054,2,2,42961,715,M,055878
2017,7055,2,2,42962,613,F,055876
2017,7056,2,2,42963,591,F,055876
2017,7057,2,2,42965,600,F,055873
2017,7058,2,3,42966,609,F,055878
2018,5002,0,3,43222,853,F,
2018,5003,0,4,43222,902,F,
2018,5004,3,3,43231,780,M,055875
2018,5005,3,0,43243,910,M,055879
2018,5006,3,3,43245,786,F,055880
2018,5007,3,3,43246,792,F,055880
2018,5008,3,3,43246,712,F,055879
2018,5009,0,3,43246,962,M,100000
2018,5010,3,2,43246,9999,M,055880
2018,5011,3,3,43248,692,F,055880
2018,5012,3,4,43253,1040,M,055880
2018,5013,3,3,43255,725,F,055873
2018,5015,3,3,43255,812,M,052289
2018,5016,3,3,43255,880,M,055875
2018,5018,2,2,43258,588,M,055882
2018,5019,3,3,43261,711,F,055880
2018,5020,3,3,43261,745,F,055880
2018,5021,3,3,43261,728,F,055878
2018,5022,3,3,43261,753,F,055878
2018,5023,3,3,43262,868,M,055873
2018,5024,3,3,43264,740,F,055876
2018,5025,0,3,43275,909,M,
2018,5027,3,3,43267,725,F,055874
2018,5028,3,3,43269,848,M,055876
2018,5029,3,3,43269,797,M,055880
2018,5030,3,3,43273,786,F,055878
2018,5031,3,3,43273,845,M,052289
2018,5035,3,3,43273,712,F,055880
2018,5036,0,3,43273,739,F,
2018,5037,3,3,43275,745,F,055875
2018,5038,3,3,43276,730,F,055879
2018,5039,3,3,43276,780,F,055880
2018,5040,3,0,43278,904,M,055880
2018,5042,3,3,43279,685,F,055878
2018,5043,0,3,43279,898,M,
2018,5044,3,3,43279,749,F,055873
2018,5045,3,3,43279,786,M,055878
2018,5046,3,3,43279,715,F,055879
2018,5047,0,0,43279,884,M,
2018,5048,3,3,43282,704,F,055880
2018,5049,3,3,43282,773,F,055880
2018,5050,3,3,43282,725,F,055875
2018,5051,3,3,43282,730,F,055879
2018,5052,3,3,43282,803,F,055874
2018,5053,3,3,43282,807,M,055876
2018,5054,3,3,43282,768,F,055880
2018,5055,3,3,43282,820,M,055875
2018,5056,0,3,43284,780,F,300000
2018,5057,3,3,43284,764,F,055880
2018,5058,3,3,43284,730,F,055875
2018,5059,3,3,43284,781,F,055879
2018,5060,3,3,43285,753,F,055874
2018,5061,3,3,43285,761,F,052289
2018,5062,3,3,43285,741,F,055880
2018,5063,3,3,43285,722,F,055874
2018,5064,3,3,43285,727,F,055877
2018,5065,3,3,43285,729,F,055879
2018,5066,3,3,43285,763,F,055879
2018,5067,2,2,43286,643,M,055881
2018,5068,3,3,43287,705,F,055874
2018,5069,3,3,43287,687,F,055880
2018,5070,3,3,43287,781,F,055879
2018,5071,0,2,43288,512,M,
2018,5072,3,0,43288,879,M,055875
2018,5073,0,3,43288,792,F,
2018,5074,2,2,43288,550,M,055881
2018,5075,3,3,43288,713,F,055880
2018,5076,3,3,43288,810,F,055875
2018,5077,3,3,43288,794,F,052289
2018,5078,3,3,43288,690,F,055880
2018,5079,3,0,43288,761,F,055876
2018,5082,0,3,43288,743,F,
2018,5083,3,0,43288,698,F,052289
2018,5084,0,2,43289,560,M,
